1610;-5;2017-09-10 08:40:55;
1612;2227;2017-09-10 08:40:55;
1613;290;2017-09-10 08:40:55;
1614;676;2017-09-10 08:40:55;
1617;580;2017-09-10 08:40:55;
1622;-5;2017-09-10 08:40:55;
1630;551;2017-09-10 08:40:55;
1660;16;2017-09-10 08:40:55;
1951;216;2017-09-10 08:40:55;
1959;32;2017-09-10 08:40:55;
1997;91;2017-09-10 08:40:55;
1630;550;2017-09-10 08:42:55;
1660;16;2017-09-10 08:42:55;
1951;222;2017-09-10 08:42:55;
1959;33;2017-09-10 08:42:55;
1997;91;2017-09-10 08:42:55;
1998;31;2017-09-10 08:42:55;
1999;1;2017-09-10 08:42:55;
1610;40;2017-09-10 08:42:55;
1612;2234;2017-09-10 08:42:55;
1613;289;2017-09-10 08:42:55;
1614;672;2017-09-10 08:42:55;
1617;579;2017-09-10 08:42:55;
1622;6;2017-09-10 08:42:55;
1610;102;2017-09-10 08:44:55;
1612;2249;2017-09-10 08:44:55;
1613;291;2017-09-10 08:44:55;
1614;694;2017-09-10 08:44:55;
1617;580;2017-09-10 08:44:55;
1622;11;2017-09-10 08:44:55;
1630;545;2017-09-10 08:44:55;
1660;16;2017-09-10 08:44:55;
1951;229;2017-09-10 08:44:55;
1959;34;2017-09-10 08:44:55;
1997;91;2017-09-10 08:44:55;
1998;31;2017-09-10 08:44:55;
1999;1;2017-09-10 08:44:55;
1998;31;2017-09-10 08:46:55;
1999;1;2017-09-10 08:46:55;
1610;24;2017-09-10 08:46:55;
1612;2238;2017-09-10 08:46:55;
1613;290;2017-09-10 08:46:55;
1614;669;2017-09-10 08:46:55;
1617;580;2017-09-10 08:46:55;
1622;-1;2017-09-10 08:46:55;
1630;549;2017-09-10 08:46:55;
1660;16;2017-09-10 08:46:55;
1951;235;2017-09-10 08:46:55;
1959;35;2017-09-10 08:46:55;
1997;90;2017-09-10 08:46:55;
1630;555;2017-09-10 08:48:54;
1660;16;2017-09-10 08:48:54;
1951;241;2017-09-10 08:48:54;
1959;36;2017-09-10 08:48:54;
1997;92;2017-09-10 08:48:54;
1998;31;2017-09-10 08:48:54;
1999;1;2017-09-10 08:48:54;
1610;-7;2017-09-10 08:48:54;
1612;2227;2017-09-10 08:48:54;
1613;290;2017-09-10 08:48:54;
1614;677;2017-09-10 08:48:54;
1617;580;2017-09-10 08:48:54;
1622;-5;2017-09-10 08:48:54;
1610;47;2017-09-10 08:50:55;
1612;2234;2017-09-10 08:50:55;
1613;290;2017-09-10 08:50:55;
1614;676;2017-09-10 08:50:55;
1617;578;2017-09-10 08:50:55;
1622;7;2017-09-10 08:50:55;
1630;545;2017-09-10 08:50:55;
1660;16;2017-09-10 08:50:55;
1951;247;2017-09-10 08:50:55;
1959;37;2017-09-10 08:50:55;
1997;90;2017-09-10 08:50:55;
1998;31;2017-09-10 08:50:55;
1999;1;2017-09-10 08:50:55;
1998;31;2017-09-10 08:52:55;
1999;1;2017-09-10 08:52:55;
1610;101;2017-09-10 08:52:55;
1612;2248;2017-09-10 08:52:55;
1613;291;2017-09-10 08:52:55;
1614;697;2017-09-10 08:52:55;
1617;581;2017-09-10 08:52:55;
1622;11;2017-09-10 08:52:55;
1630;547;2017-09-10 08:52:55;
1660;16;2017-09-10 08:52:55;
1951;254;2017-09-10 08:52:55;
1959;38;2017-09-10 08:52:55;
1997;91;2017-09-10 08:52:55;
1630;550;2017-09-10 08:54:55;
1660;16;2017-09-10 08:54:55;
1951;260;2017-09-10 08:54:55;
1959;39;2017-09-10 08:54:55;
1997;91;2017-09-10 08:54:55;
1998;31;2017-09-10 08:54:55;
1999;1;2017-09-10 08:54:55;
1610;22;2017-09-10 08:54:55;
1612;2233;2017-09-10 08:54:55;
1613;290;2017-09-10 08:54:55;
1614;670;2017-09-10 08:54:55;
1617;581;2017-09-10 08:54:55;
1622;-1;2017-09-10 08:54:55;
1610;-7;2017-09-10 08:56:55;
1612;2229;2017-09-10 08:56:55;
1613;290;2017-09-10 08:56:55;
1614;679;2017-09-10 08:56:55;
1617;580;2017-09-10 08:56:55;
1622;-5;2017-09-10 08:56:55;
1630;552;2017-09-10 08:56:55;
1660;16;2017-09-10 08:56:55;
1951;266;2017-09-10 08:56:55;
1959;40;2017-09-10 08:56:55;
1997;91;2017-09-10 08:56:55;
1998;31;2017-09-10 08:56:55;
1999;1;2017-09-10 08:56:55;
1998;31;2017-09-10 08:58:54;
1999;1;2017-09-10 08:58:54;
1610;42;2017-09-10 08:58:54;
1612;2233;2017-09-10 08:58:54;
1613;289;2017-09-10 08:58:54;
1614;670;2017-09-10 08:58:54;
1617;578;2017-09-10 08:58:54;
1622;5;2017-09-10 08:58:54;
1630;547;2017-09-10 08:58:54;
1660;16;2017-09-10 08:58:54;
1951;272;2017-09-10 08:58:54;
1959;41;2017-09-10 08:58:54;
1997;90;2017-09-10 08:58:54;
1630;551;2017-09-10 09:01:23;
1660;16;2017-09-10 09:01:23;
1951;280;2017-09-10 09:01:23;
1959;42;2017-09-10 09:01:23;
1997;91;2017-09-10 09:01:23;
1998;31;2017-09-10 09:01:23;
1999;1;2017-09-10 09:01:23;
1610;-7;2017-09-10 09:01:23;
1612;2228;2017-09-10 09:01:23;
1613;290;2017-09-10 09:01:23;
1614;676;2017-09-10 09:01:23;
1617;579;2017-09-10 09:01:23;
1622;-5;2017-09-10 09:01:23;
1610;26;2017-09-10 09:02:55;
1612;2241;2017-09-10 09:02:55;
1613;290;2017-09-10 09:02:55;
1614;669;2017-09-10 09:02:55;
1617;580;2017-09-10 09:02:55;
1622;-2;2017-09-10 09:02:55;
1630;552;2017-09-10 09:02:55;
1660;16;2017-09-10 09:02:55;
1951;285;2017-09-10 09:02:55;
1959;43;2017-09-10 09:02:55;
1997;91;2017-09-10 09:02:55;
1998;31;2017-09-10 09:02:55;
1999;1;2017-09-10 09:02:55;
1998;31;2017-09-10 09:04:55;
1999;1;2017-09-10 09:04:55;
1610;-7;2017-09-10 09:04:55;
1612;2228;2017-09-10 09:04:55;
1613;290;2017-09-10 09:04:55;
1614;677;2017-09-10 09:04:55;
1617;580;2017-09-10 09:04:55;
1622;-5;2017-09-10 09:04:55;
1630;548;2017-09-10 09:04:55;
1660;16;2017-09-10 09:04:55;
1951;291;2017-09-10 09:04:55;
1959;43;2017-09-10 09:04:55;
1997;91;2017-09-10 09:04:55;
1630;549;2017-09-10 09:06:55;
1660;16;2017-09-10 09:06:55;
1951;297;2017-09-10 09:06:55;
1959;44;2017-09-10 09:06:55;
1997;91;2017-09-10 09:06:55;
1998;31;2017-09-10 09:06:55;
1999;1;2017-09-10 09:06:55;
1610;41;2017-09-10 09:06:55;
1612;2231;2017-09-10 09:06:55;
1613;289;2017-09-10 09:06:55;
1614;672;2017-09-10 09:06:55;
1617;579;2017-09-10 09:06:55;
1622;4;2017-09-10 09:06:55;
1610;101;2017-09-10 09:08:55;
1612;2250;2017-09-10 09:08:55;
1613;290;2017-09-10 09:08:55;
1614;697;2017-09-10 09:08:55;
1617;581;2017-09-10 09:08:55;
1622;11;2017-09-10 09:08:55;
1630;549;2017-09-10 09:08:55;
1660;16;2017-09-10 09:08:55;
1951;304;2017-09-10 09:08:55;
1959;45;2017-09-10 09:08:55;
1997;90;2017-09-10 09:08:55;
1998;31;2017-09-10 09:08:55;
1999;1;2017-09-10 09:08:55;
1998;31;2017-09-10 09:10:55;
1999;1;2017-09-10 09:10:55;
1610;18;2017-09-10 09:10:55;
1612;2233;2017-09-10 09:10:55;
1613;290;2017-09-10 09:10:55;
1614;670;2017-09-10 09:10:55;
1617;581;2017-09-10 09:10:55;
1622;-1;2017-09-10 09:10:55;
1630;554;2017-09-10 09:10:55;
1660;16;2017-09-10 09:10:55;
1951;310;2017-09-10 09:10:55;
1959;46;2017-09-10 09:10:55;
1997;91;2017-09-10 09:10:55;
1630;559;2017-09-10 09:12:55;
1660;16;2017-09-10 09:12:55;
1951;316;2017-09-10 09:12:55;
1959;47;2017-09-10 09:12:55;
1997;90;2017-09-10 09:12:55;
1998;31;2017-09-10 09:12:55;
1999;1;2017-09-10 09:12:55;
1610;-5;2017-09-10 09:12:55;
1612;2231;2017-09-10 09:12:55;
1613;290;2017-09-10 09:12:55;
1614;676;2017-09-10 09:12:55;
1617;579;2017-09-10 09:12:55;
1622;-5;2017-09-10 09:12:55;
1610;35;2017-09-10 09:14:55;
1612;2235;2017-09-10 09:14:55;
1613;290;2017-09-10 09:14:55;
1614;672;2017-09-10 09:14:55;
1617;579;2017-09-10 09:14:55;
1622;5;2017-09-10 09:14:55;
1630;551;2017-09-10 09:14:55;
1660;16;2017-09-10 09:14:55;
1951;322;2017-09-10 09:14:55;
1959;48;2017-09-10 09:14:55;
1997;91;2017-09-10 09:14:55;
1998;31;2017-09-10 09:14:55;
1999;1;2017-09-10 09:14:55;
1998;31;2017-09-10 09:16:54;
1999;1;2017-09-10 09:16:54;
1610;104;2017-09-10 09:16:54;
1612;2248;2017-09-10 09:16:54;
1613;290;2017-09-10 09:16:54;
1614;700;2017-09-10 09:16:54;
1617;581;2017-09-10 09:16:54;
1622;11;2017-09-10 09:16:54;
1630;553;2017-09-10 09:16:54;
1639;32;2017-09-10 09:16:54;
1660;16;2017-09-10 09:16:54;
1951;329;2017-09-10 09:16:54;
1959;49;2017-09-10 09:16:54;
1997;91;2017-09-10 09:16:54;
1630;554;2017-09-10 09:18:54;
1660;16;2017-09-10 09:18:54;
1951;335;2017-09-10 09:18:54;
1959;50;2017-09-10 09:18:54;
1997;91;2017-09-10 09:18:54;
1998;31;2017-09-10 09:18:54;
1999;1;2017-09-10 09:18:54;
1610;29;2017-09-10 09:18:54;
1612;2244;2017-09-10 09:18:54;
1613;290;2017-09-10 09:18:54;
1614;669;2017-09-10 09:18:54;
1617;581;2017-09-10 09:18:54;
1622;-1;2017-09-10 09:18:54;
1610;-5;2017-09-10 09:20:55;
1612;2229;2017-09-10 09:20:55;
1613;290;2017-09-10 09:20:55;
1614;677;2017-09-10 09:20:55;
1617;580;2017-09-10 09:20:55;
1622;-5;2017-09-10 09:20:55;
1630;558;2017-09-10 09:20:55;
1660;16;2017-09-10 09:20:55;
1951;341;2017-09-10 09:20:55;
1959;51;2017-09-10 09:20:55;
1997;90;2017-09-10 09:20:55;
1998;31;2017-09-10 09:20:55;
1999;1;2017-09-10 09:20:55;
1998;31;2017-09-10 09:22:54;
1999;1;2017-09-10 09:22:54;
1610;43;2017-09-10 09:22:54;
1612;2240;2017-09-10 09:22:54;
1613;289;2017-09-10 09:22:54;
1614;670;2017-09-10 09:22:54;
1617;579;2017-09-10 09:22:54;
1622;3;2017-09-10 09:22:54;
1630;553;2017-09-10 09:22:54;
1660;16;2017-09-10 09:22:54;
1951;347;2017-09-10 09:22:54;
1959;52;2017-09-10 09:22:54;
1997;91;2017-09-10 09:22:54;
1630;552;2017-09-10 09:24:55;
1660;16;2017-09-10 09:24:55;
1951;354;2017-09-10 09:24:55;
1959;53;2017-09-10 09:24:55;
1997;91;2017-09-10 09:24:55;
1998;31;2017-09-10 09:24:55;
1999;1;2017-09-10 09:24:55;
1610;101;2017-09-10 09:24:55;
1612;2247;2017-09-10 09:24:55;
1613;290;2017-09-10 09:24:55;
1614;698;2017-09-10 09:24:55;
1617;581;2017-09-10 09:24:55;
1622;11;2017-09-10 09:24:55;
1610;17;2017-09-10 09:26:55;
1612;2233;2017-09-10 09:26:55;
1613;290;2017-09-10 09:26:55;
1614;669;2017-09-10 09:26:55;
1617;580;2017-09-10 09:26:55;
1622;-1;2017-09-10 09:26:55;
1630;554;2017-09-10 09:26:55;
1660;16;2017-09-10 09:26:55;
1951;360;2017-09-10 09:26:55;
1959;54;2017-09-10 09:26:55;
1997;91;2017-09-10 09:26:55;
1998;31;2017-09-10 09:26:55;
1999;1;2017-09-10 09:26:55;
1998;31;2017-09-10 09:28:55;
1999;1;2017-09-10 09:28:55;
1610;-6;2017-09-10 09:28:55;
1612;2230;2017-09-10 09:28:55;
1613;290;2017-09-10 09:28:55;
1614;677;2017-09-10 09:28:55;
1617;579;2017-09-10 09:28:55;
1622;-5;2017-09-10 09:28:55;
1630;552;2017-09-10 09:28:55;
1660;16;2017-09-10 09:28:55;
1951;366;2017-09-10 09:28:55;
1959;55;2017-09-10 09:28:55;
1997;91;2017-09-10 09:28:55;
1630;548;2017-09-10 09:30:55;
1660;16;2017-09-10 09:30:55;
1951;372;2017-09-10 09:30:55;
1959;56;2017-09-10 09:30:55;
1997;91;2017-09-10 09:30:55;
1998;31;2017-09-10 09:30:55;
1999;1;2017-09-10 09:30:55;
1610;39;2017-09-10 09:30:55;
1612;2228;2017-09-10 09:30:55;
1613;289;2017-09-10 09:30:55;
1614;675;2017-09-10 09:30:55;
1617;578;2017-09-10 09:30:55;
1622;5;2017-09-10 09:30:55;
1610;103;2017-09-10 09:32:55;
1612;2250;2017-09-10 09:32:55;
1613;290;2017-09-10 09:32:55;
1614;701;2017-09-10 09:32:55;
1617;581;2017-09-10 09:32:55;
1622;11;2017-09-10 09:32:55;
1630;545;2017-09-10 09:32:55;
1660;16;2017-09-10 09:32:55;
1951;379;2017-09-10 09:32:55;
1959;57;2017-09-10 09:32:55;
1997;90;2017-09-10 09:32:55;
1998;31;2017-09-10 09:32:55;
1999;1;2017-09-10 09:32:55;
1998;31;2017-09-10 09:34:55;
1999;1;2017-09-10 09:34:55;
1610;29;2017-09-10 09:34:55;
1612;2242;2017-09-10 09:34:55;
1613;290;2017-09-10 09:34:55;
1614;667;2017-09-10 09:34:55;
1617;582;2017-09-10 09:34:55;
1622;-1;2017-09-10 09:34:55;
1630;552;2017-09-10 09:34:55;
1660;16;2017-09-10 09:34:55;
1951;385;2017-09-10 09:34:55;
1959;58;2017-09-10 09:34:55;
1997;91;2017-09-10 09:34:55;
1630;551;2017-09-10 09:36:55;
1660;16;2017-09-10 09:36:55;
1951;391;2017-09-10 09:36:55;
1959;58;2017-09-10 09:36:55;
1997;90;2017-09-10 09:36:55;
1998;31;2017-09-10 09:36:55;
1999;1;2017-09-10 09:36:55;
1610;-3;2017-09-10 09:36:55;
1612;2230;2017-09-10 09:36:55;
1613;290;2017-09-10 09:36:55;
1614;677;2017-09-10 09:36:55;
1617;581;2017-09-10 09:36:55;
1622;-5;2017-09-10 09:36:55;
1610;29;2017-09-10 09:38:55;
1612;2234;2017-09-10 09:38:55;
1613;290;2017-09-10 09:38:55;
1614;670;2017-09-10 09:38:55;
1617;580;2017-09-10 09:38:55;
1622;3;2017-09-10 09:38:55;
1630;548;2017-09-10 09:38:55;
1660;16;2017-09-10 09:38:55;
1951;397;2017-09-10 09:38:55;
1959;59;2017-09-10 09:38:55;
1997;90;2017-09-10 09:38:55;
1998;31;2017-09-10 09:38:55;
1999;1;2017-09-10 09:38:55;
1998;31;2017-09-10 09:40:55;
1999;1;2017-09-10 09:40:55;
1610;101;2017-09-10 09:40:55;
1612;2251;2017-09-10 09:40:55;
1613;290;2017-09-10 09:40:55;
1614;700;2017-09-10 09:40:55;
1617;581;2017-09-10 09:40:55;
1622;11;2017-09-10 09:40:55;
1630;548;2017-09-10 09:40:55;
1660;16;2017-09-10 09:40:55;
1951;404;2017-09-10 09:40:55;
1959;60;2017-09-10 09:40:55;
1997;92;2017-09-10 09:40:55;
1630;549;2017-09-10 09:42:55;
1660;16;2017-09-10 09:42:55;
1951;410;2017-09-10 09:42:55;
1959;61;2017-09-10 09:42:55;
1997;91;2017-09-10 09:42:55;
1998;31;2017-09-10 09:42:55;
1999;1;2017-09-10 09:42:55;
1610;29;2017-09-10 09:42:55;
1612;2235;2017-09-10 09:42:55;
1613;290;2017-09-10 09:42:55;
1614;670;2017-09-10 09:42:55;
1617;581;2017-09-10 09:42:55;
1622;0;2017-09-10 09:42:55;
1610;-3;2017-09-10 09:44:54;
1612;2228;2017-09-10 09:44:54;
1613;290;2017-09-10 09:44:54;
1614;677;2017-09-10 09:44:54;
1617;581;2017-09-10 09:44:54;
1622;-5;2017-09-10 09:44:54;
1630;553;2017-09-10 09:44:54;
1660;16;2017-09-10 09:44:54;
1951;416;2017-09-10 09:44:54;
1959;62;2017-09-10 09:44:54;
1997;91;2017-09-10 09:44:54;
1998;31;2017-09-10 09:44:54;
1999;1;2017-09-10 09:44:54;
1998;31;2017-09-10 09:46:55;
1999;1;2017-09-10 09:46:55;
1610;37;2017-09-10 09:46:55;
1612;2237;2017-09-10 09:46:55;
1613;290;2017-09-10 09:46:55;
1614;670;2017-09-10 09:46:55;
1617;579;2017-09-10 09:46:55;
1622;3;2017-09-10 09:46:55;
1630;547;2017-09-10 09:46:55;
1660;16;2017-09-10 09:46:55;
1951;422;2017-09-10 09:46:55;
1959;63;2017-09-10 09:46:55;
1997;92;2017-09-10 09:46:55;
1630;546;2017-09-10 09:48:55;
1639;33;2017-09-10 09:48:55;
1660;16;2017-09-10 09:48:55;
1951;429;2017-09-10 09:48:55;
1959;64;2017-09-10 09:48:55;
1997;90;2017-09-10 09:48:55;
1998;31;2017-09-10 09:48:55;
1999;1;2017-09-10 09:48:55;
1610;104;2017-09-10 09:48:55;
1612;2251;2017-09-10 09:48:55;
1613;290;2017-09-10 09:48:55;
1614;700;2017-09-10 09:48:55;
1617;581;2017-09-10 09:48:55;
1622;12;2017-09-10 09:48:55;
1610;22;2017-09-10 09:50:55;
1612;2236;2017-09-10 09:50:55;
1613;290;2017-09-10 09:50:55;
1614;670;2017-09-10 09:50:55;
1617;580;2017-09-10 09:50:55;
1622;-1;2017-09-10 09:50:55;
1630;551;2017-09-10 09:50:55;
1660;16;2017-09-10 09:50:55;
1951;435;2017-09-10 09:50:55;
1959;65;2017-09-10 09:50:55;
1997;90;2017-09-10 09:50:55;
1998;31;2017-09-10 09:50:55;
1999;1;2017-09-10 09:50:55;
1998;31;2017-09-10 09:52:55;
1999;1;2017-09-10 09:52:55;
1610;-5;2017-09-10 09:52:55;
1612;2227;2017-09-10 09:52:55;
1613;290;2017-09-10 09:52:55;
1614;677;2017-09-10 09:52:55;
1617;581;2017-09-10 09:52:55;
1622;-5;2017-09-10 09:52:55;
1630;553;2017-09-10 09:52:55;
1660;16;2017-09-10 09:52:55;
1951;441;2017-09-10 09:52:55;
1959;66;2017-09-10 09:52:55;
1997;93;2017-09-10 09:52:55;
1630;548;2017-09-10 09:54:55;
1660;16;2017-09-10 09:54:55;
1951;447;2017-09-10 09:54:55;
1959;67;2017-09-10 09:54:55;
1997;90;2017-09-10 09:54:55;
1998;31;2017-09-10 09:54:55;
1999;1;2017-09-10 09:54:55;
1610;29;2017-09-10 09:54:55;
1612;2231;2017-09-10 09:54:55;
1613;288;2017-09-10 09:54:55;
1614;670;2017-09-10 09:54:55;
1617;580;2017-09-10 09:54:55;
1622;2;2017-09-10 09:54:55;
1610;106;2017-09-10 09:56:55;
1612;2250;2017-09-10 09:56:55;
1613;290;2017-09-10 09:56:55;
1614;703;2017-09-10 09:56:55;
1617;580;2017-09-10 09:56:55;
1622;12;2017-09-10 09:56:55;
1630;544;2017-09-10 09:56:55;
1660;16;2017-09-10 09:56:55;
1951;454;2017-09-10 09:56:55;
1959;68;2017-09-10 09:56:55;
1997;91;2017-09-10 09:56:55;
1998;31;2017-09-10 09:56:55;
1999;1;2017-09-10 09:56:55;
1998;31;2017-09-10 09:58:55;
1999;1;2017-09-10 09:58:55;
1610;38;2017-09-10 09:58:55;
1612;2237;2017-09-10 09:58:55;
1613;291;2017-09-10 09:58:55;
1614;669;2017-09-10 09:58:55;
1617;581;2017-09-10 09:58:55;
1622;0;2017-09-10 09:58:55;
1630;552;2017-09-10 09:58:55;
1660;16;2017-09-10 09:58:55;
1951;460;2017-09-10 09:58:55;
1959;69;2017-09-10 09:58:55;
1997;91;2017-09-10 09:58:55;
1630;544;2017-09-10 10:01:24;
1660;16;2017-09-10 10:01:24;
1951;468;2017-09-10 10:01:24;
1959;70;2017-09-10 10:01:24;
1997;91;2017-09-10 10:01:24;
1998;31;2017-09-10 10:01:24;
1999;1;2017-09-10 10:01:24;
1610;104;2017-09-10 10:01:24;
1612;2249;2017-09-10 10:01:24;
1613;290;2017-09-10 10:01:24;
1614;700;2017-09-10 10:01:24;
1617;580;2017-09-10 10:01:24;
1622;12;2017-09-10 10:01:24;
1610;28;2017-09-10 10:02:55;
1612;2232;2017-09-10 10:02:55;
1613;290;2017-09-10 10:02:55;
1614;670;2017-09-10 10:02:55;
1617;577;2017-09-10 10:02:55;
1622;1;2017-09-10 10:02:55;
1630;547;2017-09-10 10:02:55;
1660;16;2017-09-10 10:02:55;
1951;472;2017-09-10 10:02:55;
1959;71;2017-09-10 10:02:55;
1997;90;2017-09-10 10:02:55;
1998;31;2017-09-10 10:02:55;
1999;1;2017-09-10 10:02:55;
1998;31;2017-09-10 10:04:55;
1999;1;2017-09-10 10:04:55;
1610;104;2017-09-10 10:04:55;
1612;2246;2017-09-10 10:04:55;
1613;290;2017-09-10 10:04:55;
1614;704;2017-09-10 10:04:55;
1617;580;2017-09-10 10:04:55;
1622;13;2017-09-10 10:04:55;
1630;544;2017-09-10 10:04:55;
1660;16;2017-09-10 10:04:55;
1951;479;2017-09-10 10:04:55;
1959;72;2017-09-10 10:04:55;
1997;91;2017-09-10 10:04:55;
1630;550;2017-09-10 10:06:54;
1660;16;2017-09-10 10:06:54;
1951;485;2017-09-10 10:06:54;
1959;73;2017-09-10 10:06:54;
1997;91;2017-09-10 10:06:54;
1998;31;2017-09-10 10:06:54;
1999;1;2017-09-10 10:06:54;
1610;37;2017-09-10 10:06:54;
1612;2237;2017-09-10 10:06:54;
1613;291;2017-09-10 10:06:54;
1614;669;2017-09-10 10:06:54;
1617;581;2017-09-10 10:06:54;
1622;1;2017-09-10 10:06:54;
1610;0;2017-09-10 10:08:54;
1612;2232;2017-09-10 10:08:54;
1613;290;2017-09-10 10:08:54;
1614;677;2017-09-10 10:08:54;
1617;580;2017-09-10 10:08:54;
1622;-4;2017-09-10 10:08:54;
1630;553;2017-09-10 10:08:54;
1660;16;2017-09-10 10:08:54;
1951;491;2017-09-10 10:08:54;
1959;73;2017-09-10 10:08:54;
1997;91;2017-09-10 10:08:54;
1998;31;2017-09-10 10:08:54;
1999;1;2017-09-10 10:08:54;
1997;91;2017-09-10 10:10:55;
1998;31;2017-09-10 10:10:55;
1999;1;2017-09-10 10:10:55;
1610;32;2017-09-10 10:10:55;
1612;2227;2017-09-10 10:10:55;
1613;290;2017-09-10 10:10:55;
1614;670;2017-09-10 10:10:55;
1617;578;2017-09-10 10:10:55;
1622;2;2017-09-10 10:10:55;
1630;547;2017-09-10 10:10:55;
1639;34;2017-09-10 10:10:55;
1660;16;2017-09-10 10:10:55;
1951;497;2017-09-10 10:10:55;
1959;74;2017-09-10 10:10:55;
1630;547;2017-09-10 10:12:55;
1660;16;2017-09-10 10:12:55;
1951;504;2017-09-10 10:12:55;
1959;75;2017-09-10 10:12:55;
1997;91;2017-09-10 10:12:55;
1998;31;2017-09-10 10:12:55;
1999;1;2017-09-10 10:12:55;
1610;105;2017-09-10 10:12:55;
1612;2248;2017-09-10 10:12:55;
1613;290;2017-09-10 10:12:55;
1614;704;2017-09-10 10:12:55;
1617;580;2017-09-10 10:12:55;
1622;13;2017-09-10 10:12:55;
1610;41;2017-09-10 10:14:55;
1612;2236;2017-09-10 10:14:55;
1613;290;2017-09-10 10:14:55;
1614;670;2017-09-10 10:14:55;
1617;581;2017-09-10 10:14:55;
1622;0;2017-09-10 10:14:55;
1630;547;2017-09-10 10:14:55;
1660;16;2017-09-10 10:14:55;
1951;510;2017-09-10 10:14:55;
1959;76;2017-09-10 10:14:55;
1997;91;2017-09-10 10:14:55;
1998;31;2017-09-10 10:14:55;
1999;1;2017-09-10 10:14:55;
1997;90;2017-09-10 10:16:54;
1998;31;2017-09-10 10:16:54;
1999;1;2017-09-10 10:16:54;
1610;0;2017-09-10 10:16:54;
1612;2229;2017-09-10 10:16:54;
1613;290;2017-09-10 10:16:54;
1614;676;2017-09-10 10:16:54;
1617;581;2017-09-10 10:16:54;
1622;-5;2017-09-10 10:16:54;
1630;553;2017-09-10 10:16:54;
1660;16;2017-09-10 10:16:54;
1951;516;2017-09-10 10:16:54;
1959;77;2017-09-10 10:16:54;
1630;548;2017-09-10 10:18:54;
1660;16;2017-09-10 10:18:54;
1951;522;2017-09-10 10:18:54;
1959;78;2017-09-10 10:18:54;
1997;91;2017-09-10 10:18:54;
1998;31;2017-09-10 10:18:54;
1999;1;2017-09-10 10:18:54;
1610;23;2017-09-10 10:18:54;
1612;2231;2017-09-10 10:18:54;
1613;289;2017-09-10 10:18:54;
1614;670;2017-09-10 10:18:54;
1617;579;2017-09-10 10:18:54;
1622;1;2017-09-10 10:18:54;
1610;105;2017-09-10 10:20:55;
1612;2247;2017-09-10 10:20:55;
1613;290;2017-09-10 10:20:55;
1614;704;2017-09-10 10:20:55;
1617;580;2017-09-10 10:20:55;
1622;12;2017-09-10 10:20:55;
1630;544;2017-09-10 10:20:55;
1660;16;2017-09-10 10:20:55;
1951;529;2017-09-10 10:20:55;
1959;79;2017-09-10 10:20:55;
1997;91;2017-09-10 10:20:55;
1998;31;2017-09-10 10:20:55;
1999;1;2017-09-10 10:20:55;
1997;90;2017-09-10 10:22:54;
1998;31;2017-09-10 10:22:54;
1999;1;2017-09-10 10:22:54;
1610;45;2017-09-10 10:22:54;
1612;2241;2017-09-10 10:22:54;
1613;290;2017-09-10 10:22:54;
1614;670;2017-09-10 10:22:54;
1617;581;2017-09-10 10:22:54;
1622;2;2017-09-10 10:22:54;
1630;547;2017-09-10 10:22:54;
1660;16;2017-09-10 10:22:54;
1951;535;2017-09-10 10:22:54;
1959;80;2017-09-10 10:22:54;
1630;549;2017-09-10 10:24:54;
1660;16;2017-09-10 10:24:54;
1951;541;2017-09-10 10:24:54;
1959;81;2017-09-10 10:24:54;
1997;90;2017-09-10 10:24:54;
1998;31;2017-09-10 10:24:54;
1999;1;2017-09-10 10:24:54;
1610;1;2017-09-10 10:24:54;
1612;2232;2017-09-10 10:24:54;
1613;290;2017-09-10 10:24:54;
1614;676;2017-09-10 10:24:54;
1617;581;2017-09-10 10:24:54;
1622;-5;2017-09-10 10:24:54;
1610;22;2017-09-10 10:26:55;
1612;2229;2017-09-10 10:26:55;
1613;290;2017-09-10 10:26:55;
1614;670;2017-09-10 10:26:55;
1617;579;2017-09-10 10:26:55;
1622;1;2017-09-10 10:26:55;
1630;548;2017-09-10 10:26:55;
1660;16;2017-09-10 10:26:55;
1951;547;2017-09-10 10:26:55;
1959;82;2017-09-10 10:26:55;
1997;91;2017-09-10 10:26:55;
1998;31;2017-09-10 10:26:55;
1999;1;2017-09-10 10:26:55;
1997;90;2017-09-10 10:28:55;
1998;31;2017-09-10 10:28:55;
1999;1;2017-09-10 10:28:55;
1610;106;2017-09-10 10:28:55;
1612;2250;2017-09-10 10:28:55;
1613;290;2017-09-10 10:28:55;
1614;703;2017-09-10 10:28:55;
1617;580;2017-09-10 10:28:55;
1622;13;2017-09-10 10:28:55;
1630;542;2017-09-10 10:28:55;
1660;16;2017-09-10 10:28:55;
1951;554;2017-09-10 10:28:55;
1959;83;2017-09-10 10:28:55;
1630;549;2017-09-10 10:30:55;
1660;16;2017-09-10 10:30:55;
1951;560;2017-09-10 10:30:55;
1959;84;2017-09-10 10:30:55;
1997;91;2017-09-10 10:30:55;
1998;31;2017-09-10 10:30:55;
1999;1;2017-09-10 10:30:55;
1610;41;2017-09-10 10:30:55;
1612;2237;2017-09-10 10:30:55;
1613;290;2017-09-10 10:30:55;
1614;667;2017-09-10 10:30:55;
1617;581;2017-09-10 10:30:55;
1622;1;2017-09-10 10:30:55;
1610;0;2017-09-10 10:32:55;
1612;2228;2017-09-10 10:32:55;
1613;290;2017-09-10 10:32:55;
